FSCL_YR,MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,AGRG_PYMT_AMT
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Reaching E-Quality Employment Services Winnipeg Man",123613
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Rehabilitation Foundation for the Disabled Toronto Ont",506685
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Richmond Committee on Disability Richmond BC",108366
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Ryerson Polytechnic University Toronto Ont",203456
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Saskatchewan Abilities Council Saskatoon Sask",174687
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Saskatchewan Rivers School Prince Albert Sask",126512
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Saskatoon Communities for Children Saskatoon Sask",194999
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","School District No 43 Coquitlam BC",106515
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","South Eastman Health Labroquerie Man",163922
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","SpeciaLink Sydney NS",172985
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Specialized Training, Employment and Placement Society of Red Deer Red Deer Alta",184720
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Team Work Cooperative Limited Halifax NS",297243
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","The Canadian Community Economic Development Network Victoria BC",323508
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","The Canadian Hearing Society Toronto Ont",140402
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","The Canadian National Institute for the Blind Toronto Ont",864179
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","The Learning Disabilities Association of Canada Ottawa Ont",830874
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Training Coordination Group Toronto Ont",100840
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","United Way of Canada Ottawa Ont",218172
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Universite du Québec en Outaouais Gatineau Que",169143
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Université Laval Quebec Que",136521
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","University of Victoria Victoria BC",285028
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Young Men's Christian Association of Canada Toronto Ont",277374
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces, territories, municipalities, other public bodies, organizations, groups, communities, employers and individuals for the provision of training and/or work or business experience, the mobilization of community resources, and human resource planning and adjustment measures necessary for the social development of the Canadians and other participants in Canadian life","Young Women's Christian Association of Canada Toronto Ont",194469
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces and territories under the Multilateral Framework for Labour Market Agreements for Persons with disabilities","Department of Community Services Halifax NS",8290346
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces and territories under the Multilateral Framework for Labour Market Agreements for Persons with disabilities","Health and Social Services Charlottetown PEI",1375660
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces and territories under the Multilateral Framework for Labour Market Agreements for Persons with disabilities","Human Resources Labrador St John's NL",4578368
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces and territories under the Multilateral Framework for Labour Market Agreements for Persons with disabilities","Minister of Finance Edmonton Edmonton Alta",25190332
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces and territories under the Multilateral Framework for Labour Market Agreements for Persons with disabilities","Minister of Finance Winnipeg Winnipeg Man",8964971
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces and territories under the Multilateral Framework for Labour Market Agreements for Persons with disabilities","Department of Finance of Quebec Quebec Que",45892915
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces and territories under the Multilateral Framework for Labour Market Agreements for Persons with disabilities","Ministry of Community and Social Services Toronto Ont",69911476
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces and territories under the Multilateral Framework for Labour Market Agreements for Persons with disabilities","Ministry of Human Resources Victoria BC",30744085
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces and territories under the Multilateral Framework for Labour Market Agreements for Persons with disabilities","Saskatchewan Community Regina Sask",10852609
2004/2005,"HUMAN RESOURCES DEVELOPMENT (Social Development)","HUMAN RESOURCES DEVELOPMENT (Social Development)","Payments to provinces and territories under the Multilateral Framework for Labour Market Agreements for Persons with disabilities","Training and Employment Fredericton NB",5950848
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grant to the Makivik Corporation for James Bay and Northern Quebec Agreement implementation","Makivik Corporation St-Laurent Que",349393
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to Indian bands to settle specific claims","Alexander Band Morinville Alta",11331033
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to Indian bands to settle specific claims","Carry The Kettle Band Regina Sask",966871
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to Indian bands to settle specific claims","Chippewas of the Thames First Nation Muncey Ont",15000000
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to Indian bands to settle specific claims","Cowessess Band Regina Sask",2101886
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to Indian bands to settle specific claims","Fort McKay First Nation Fort McMurray Alta",19347000
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to Indian bands to settle specific claims","Kahkewistahaw Band Broadview Sask",744251
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to Indian bands to settle specific claims","Keeseekoowenin Band Elphinstone Man",6946400
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to Indian bands to settle specific claims","Mattagami Band Gogama Ont",6247542
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to Indian bands to settle specific claims","Moosomin Band Cochin Sask",32441095
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to Indian bands to settle specific claims","Nisga'a Village of Laxgalt'sap Greenville BC",400000
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to Indian bands to settle specific claims","Siksika Nation Siksika Alta",29922877
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to Indian bands to settle specific claims","Thunderchild First Nation Turtleford Sask",43254794
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to Indian bands to settle specific claims","Wahta Mohawk Band Bala Ont",6242514
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Champagne and Aishihik First Nations Whitehorse YT",1000640
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Council of Yukon First Nations Whitehorse YT",271039
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Cree Nation of Chisasibi Chisasibi Que",541067
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Cree Nation of Mistissini Chibougamau Que",739145
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Cree Nation of Wemindji Wemindji Que",303007
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Cree Regional Authority Val D'Or Que",67039862
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Government of Yukon Whitehorse YT",195772
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Kluane First Nation Whitehorse YT",473373
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Labrador Inuit Association Nain NL",5645000
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Little Salmon/Carmacks First Nation Whitehorse YT",626278
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Na-Cho Nyak Dun Whitehorse YT",474528
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Nacho Nyak Dun First Nation Mayo YT",122313
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Naskapi Nation of Kawawachikamach Montreal Que",5197070
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Première Nation de Whapmagoostui Chisasibi Que",133673
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Selkirk First Nation Whitehorse YT",660680
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Ta'An Kwach'An Council Whitehorse YT",545636
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Teslin Tlingit Council Whitehorse YT",712552
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Tr'Ondek Hwech'In First Nation Dawson City YT",817379
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Vuntut Gwitchin First Nation Whitehorse YT",745375
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Waskaganish Band Waskaganish Que",346283
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to the beneficiaries or implementing bodies of comprehensive land claim agreements or comprehensive land claim settlements","Waswanipi Band Waswanipi Que",252871
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to aboriginal organizations designated to receive claim settlement payments under comprehensive land claim settlement acts","Champagne and Aishihik First Nations Haines Junction YT",3482413
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to aboriginal organizations designated to receive claim settlement payments under comprehensive land claim settlement acts","Ta'An Kwach'An Council Whitehorse YT",1796472
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to aboriginal organizations designated to receive claim settlement payments under comprehensive land claim settlement acts","Vuntut Gwitchin First Nation Old Crow YT",2424417
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to aboriginal organizations designated to receive claim settlement payments under comprehensive land claim settlement acts","Tr'Ondek Hwech'In First Nation Dawson City YT",3192323
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to aboriginal organizations designated to receive claim settlement payments under comprehensive land claim settlement acts","Nunavut Trust Ottawa Ont",89682231
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to aboriginal organizations designated to receive claim settlement payments under comprehensive land claim settlement acts","Sahtu Secretariat Incorporated Deline NWT",9634851
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to aboriginal organizations designated to receive claim settlement payments under comprehensive land claim settlement acts","Teslin Tlingit Council Teslin YT",2360296
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to aboriginal organizations designated to receive claim settlement payments under comprehensive land claim settlement acts","Selkirk First Nation Pelly Crossing YT",2430336
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to aboriginal organizations designated to receive claim settlement payments under comprehensive land claim settlement acts","Gwich'In Tribal Council Inuvik NWT",10451701
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to aboriginal organizations designated to receive claim settlement payments under comprehensive land claim settlement acts","Nacho Nyak Dun First Nation Mayo YT",1841499
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to aboriginal organizations designated to receive claim settlement payments under comprehensive land claim settlement acts","Little Salmon/Carmacks First Nation Carmacks YT",2278614
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to aboriginal organizations designated to receive claim settlement payments under comprehensive land claim settlement acts","Kluane First Nation Burwash Landing YT",1466053
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to aboriginal organizations designated to receive claim settlement payments under comprehensive land claim settlement acts","Nisga'A Nation Vancouver BC",12023468
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grant to the Saskatchewan Association of Rural Municipalities for the payment to rural municipalities of compensation for the loss of their tax base as a result of the settlement of treaty land entitlement claims in Saskatchewan","Rural Municipal Tax Loss Compensation Trust Fund Regina Sask",238351
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grant to the Province of Saskatchewan for the payment to school districts of compensation for the loss of their tax base as a result of the settlement of treaty land entitlement claims in Saskatchewan","Minister of Finance of Saskatchewan Regina Sask",282146
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payments to Piikani Nation to implement economic development components of the Piikani Nation/Canada/Alberta Settlement Agreement","Piikani Nation Brocket Alta",5000000
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Payment to the Government of the Northwest Territories to facilitate the implementation of comprehensive landclaim agreements","Government of the NWT Yellowknife NWT",313421
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grant to the Chippewas of Kettle and Stony Point Band, pursuant to the Seniors Compensation Advance Payment Agreement","Chippewas of Kettle and Stony Point Forest Ont",1050000
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Indian Annuities Treaty payments","Janette Husak and Dwain Daniel Prince Albert Sask",317775
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Indian Annuities Treaty payments","Lalman Gloria Thunder Bay Ont",262750
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Indian Annuities Treaty payments","Owen Edith & Lang Leslie Regina Sask",116735
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Indian Annuities Treaty payments","Royal Bank of Canada Winnipeg Man",610735
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to provide income support to indigent on-reserve residents","Battleford Residential Services Inc North Battleford Sask",295630
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to provide income support to indigent on-reserve residents","Central Park Lodge Winnipeg Man",293267
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to provide income support to indigent on-reserve residents","Government of Yukon Whitehorse YT",393091
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to provide income support to indigent on-reserve residents","Heritage North Funeral Home Whitehorse YT",123994
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to provide income support to indigent on-reserve residents","Lakeview Lodge Fort Qu'Appelle Sask",314888
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to provide income support to indigent on-reserve residents","Maidstone Group Home Society Maidstone Sask",143965
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to provide income support to indigent on-reserve residents","Multiworks Corp Meadow Lake Sask",239928
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to provide income support to indigent on-reserve residents","Ranch Ehrlo Society Pilot Butte Sask",227476
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to provide income support to indigent on-reserve residents","Sask Alternatives Initiatives Saskatoon Sask",193392
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to provide income support to indigent on-reserve residents","Wilkie Independent Living Services Inc Wilkie Sask",205291
2004/2005,"INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","INDIAN AFFAIRS AND NORTHERN DEVELOPMENT","Grants to Indian bands, their district councils and Inuit settlements to support their administration","4133145 Manitoba Ltd Winnipeg Man",574456
